Airline,Sentiment,Word,Count
Turkish Airlines,Positive,breads,1
Turkish Airlines,Positive,strawberry,1
Turkish Airlines,Positive,compote,1
Turkish Airlines,Positive,curved,1
Turkish Airlines,Positive,narrower,1
Turkish Airlines,Positive,seafood,1
Turkish Airlines,Positive,tuna,1
Turkish Airlines,Positive,garden,1
Turkish Airlines,Positive,spinach,1
Turkish Airlines,Positive,watercress,1
Turkish Airlines,Positive,mousseline,1
Turkish Airlines,Positive,chateau,1
Turkish Airlines,Positive,pesto,1
Turkish Airlines,Positive,nougat,1
Turkish Airlines,Positive,chai,1
Turkish Airlines,Positive,log,1
Turkish Airlines,Positive,turk,1
Turkish Airlines,Positive,telecom,1
Turkish Airlines,Positive,tonight,1
Turkish Airlines,Positive,exquisite,1
Turkish Airlines,Positive,ana,1
Turkish Airlines,Positive,downright,1
Turkish Airlines,Positive,playful,1
Turkish Airlines,Positive,ruined,1
Turkish Airlines,Positive,interaction,1
Turkish Airlines,Positive,eateries,1
Turkish Airlines,Positive,harder,1
Turkish Airlines,Positive,quarter,1
Turkish Airlines,Positive,fitted,1
Turkish Airlines,Positive,coastline,1
Turkish Airlines,Positive,relates,1
Turkish Airlines,Positive,delighted,1
Turkish Airlines,Positive,xmas,1
Turkish Airlines,Positive,crashed,1
Turkish Airlines,Positive,break,1
Turkish Airlines,Positive,taxes,1
Turkish Airlines,Positive,base,1
Turkish Airlines,Positive,ridiculousness,1
Turkish Airlines,Positive,cares,1
Turkish Airlines,Positive,queried,1
Turkish Airlines,Positive,privilege,1
Turkish Airlines,Positive,neared,1
Turkish Airlines,Positive,circling,1
Turkish Airlines,Positive,disconcerting,1
Turkish Airlines,Positive,progress,1
Turkish Airlines,Positive,delectable,1
Turkish Airlines,Positive,marathon,1
Turkish Airlines,Positive,physical,1
Turkish Airlines,Positive,advising,1
Turkish Airlines,Positive,secure,1
Turkish Airlines,Positive,usable,1
Turkish Airlines,Positive,urgencies,1
Turkish Airlines,Positive,proving,1
Turkish Airlines,Positive,accident,1
Turkish Airlines,Positive,attend,1
Turkish Airlines,Positive,minuted,1
Turkish Airlines,Positive,appointment,1
Turkish Airlines,Positive,gokcen,1
Turkish Airlines,Positive,largely,1
Turkish Airlines,Positive,culture,1
Turkish Airlines,Positive,valid,1
Turkish Airlines,Positive,counted,1
Turkish Airlines,Positive,hotline,1
Turkish Airlines,Positive,affirmed,1
Turkish Airlines,Positive,las,1
Turkish Airlines,Positive,vegas,1
Turkish Airlines,Positive,rip,1
Turkish Airlines,Positive,sochi,1
Turkish Airlines,Positive,republic,1
Turkish Airlines,Positive,considered,1
Turkish Airlines,Positive,appeal,1
Turkish Airlines,Positive,answering,1
Turkish Airlines,Positive,sarcastic,1
Turkish Airlines,Positive,odds,1
Turkish Airlines,Positive,suffice,1
Turkish Airlines,Positive,modified,1
Turkish Airlines,Positive,upcharge,1
Turkish Airlines,Positive,wouldnt,1
Turkish Airlines,Positive,tested,1
Turkish Airlines,Positive,lest,1
Turkish Airlines,Positive,jaw,1
Turkish Airlines,Positive,lap,1
Turkish Airlines,Positive,separately,1
Turkish Airlines,Positive,automatically,1
Turkish Airlines,Positive,purposely,1
Turkish Airlines,Positive,feeds,1
Turkish Airlines,Positive,sneaky,1
Turkish Airlines,Positive,est,1
Turkish Airlines,Positive,permit,1
Turkish Airlines,Positive,bears,1
Turkish Airlines,Positive,forbidden,1
Turkish Airlines,Positive,proved,1
Turkish Airlines,Positive,permits,1
Turkish Airlines,Positive,tav,1
Turkish Airlines,Positive,oblivious,1
Turkish Airlines,Positive,strength,1
Turkish Airlines,Positive,retains,1
Turkish Airlines,Positive,weakness,1
Turkish Airlines,Positive,disinfected,1
Turkish Airlines,Positive,sadly,1
Turkish Airlines,Positive,atp,1
Turkish Airlines,Positive,fail,1
Turkish Airlines,Positive,mad,1
Turkish Airlines,Positive,ambition,1
Turkish Airlines,Positive,wary,1
Turkish Airlines,Positive,protocols,1
Turkish Airlines,Positive,toll,1
Turkish Airlines,Positive,coordination,1
Turkish Airlines,Positive,marrakesh,1
Turkish Airlines,Positive,alternate,1
Turkish Airlines,Positive,travelocity,1
Turkish Airlines,Positive,hops,1
Turkish Airlines,Positive,kyiv,1
Turkish Airlines,Positive,scanned,1
Turkish Airlines,Positive,stopping,1
Turkish Airlines,Positive,sharp,1
Turkish Airlines,Positive,retrofitted,1
Turkish Airlines,Positive,roaming,1
Turkish Airlines,Positive,busses,1
Turkish Airlines,Positive,steep,1
Turkish Airlines,Positive,toddlers,1
Turkish Airlines,Positive,deliberate,1
Turkish Airlines,Positive,unheard,1
Turkish Airlines,Positive,dreamliner,1
Turkish Airlines,Positive,phenomenal,1
Turkish Airlines,Positive,runaround,1
Turkish Airlines,Positive,mrs,1
Turkish Airlines,Positive,leftover,1
Turkish Airlines,Positive,gorgeous,1
Turkish Airlines,Positive,isb,1
Turkish Airlines,Positive,washroom,1
Turkish Airlines,Positive,anyhow,1
Turkish Airlines,Positive,stolen,1
Turkish Airlines,Positive,uphill,1
Turkish Airlines,Positive,battle,1
Turkish Airlines,Positive,communicating,1
Turkish Airlines,Positive,refer,1
Turkish Airlines,Positive,impose,1
Turkish Airlines,Positive,hardship,1
Turkish Airlines,Positive,improving,1
Turkish Airlines,Positive,remarkably,1
Turkish Airlines,Positive,defo,1
Turkish Airlines,Positive,ladies,1
Turkish Airlines,Positive,gentlemen,1
Turkish Airlines,Positive,dear,1
Turkish Airlines,Positive,receives,1
Turkish Airlines,Positive,disinfectant,1
Turkish Airlines,Positive,bishkek,1
Turkish Airlines,Positive,iterations,1
Turkish Airlines,Positive,supposedly,1
Turkish Airlines,Positive,intermediary,1
Turkish Airlines,Positive,weak,1
Turkish Airlines,Positive,tedious,1
Turkish Airlines,Positive,ber,1
Turkish Airlines,Positive,resumed,1
Turkish Airlines,Positive,shortest,1
Turkish Airlines,Positive,buns,1
Turkish Airlines,Positive,closer,1
Turkish Airlines,Positive,pamphlets,1
Turkish Airlines,Positive,victim,1
Turkish Airlines,Positive,postpone,1
Turkish Airlines,Positive,wipe,1
Turkish Airlines,Positive,alzheimer,1
Turkish Airlines,Positive,situations,1
Turkish Airlines,Positive,icu,1
Turkish Airlines,Positive,concession,1
Turkish Airlines,Positive,hospitalization,1
Turkish Airlines,Positive,attempted,1
Turkish Airlines,Positive,apiece,1
Turkish Airlines,Positive,weekend,1
Turkish Airlines,Positive,subsequently,1
Turkish Airlines,Positive,died,1
Turkish Airlines,Positive,heartless,1
Turkish Airlines,Positive,interacting,1
Turkish Airlines,Positive,unwieldy,1
Turkish Airlines,Positive,booth,1
Turkish Airlines,Positive,foodwise,1
Turkish Airlines,Positive,wipes,1
Turkish Airlines,Positive,subject,1
Turkish Airlines,Positive,obliged,1
Turkish Airlines,Positive,quarantine,1
Turkish Airlines,Positive,partial,1
Turkish Airlines,Positive,stage,1
Turkish Airlines,Positive,improvements,1
Turkish Airlines,Positive,rated,1
Turkish Airlines,Positive,advertise,1
Turkish Airlines,Positive,bids,1
Turkish Airlines,Positive,sets,1
Turkish Airlines,Positive,cute,1
Turkish Airlines,Positive,subscription,1
Turkish Airlines,Positive,lipstick,1
Turkish Airlines,Positive,patches,1
Turkish Airlines,Positive,transported,1
Turkish Airlines,Positive,hopping,1
Turkish Airlines,Positive,model,1
Turkish Airlines,Positive,professionals,1
Turkish Airlines,Positive,disdain,1
Turkish Airlines,Positive,paperwork,1
Turkish Airlines,Positive,visas,1
Turkish Airlines,Positive,validity,1
Turkish Airlines,Positive,iatas,1
Turkish Airlines,Positive,inexistent,1
Turkish Airlines,Positive,unqualified,1
Turkish Airlines,Positive,denial,1
Turkish Airlines,Positive,cetera,1
Turkish Airlines,Positive,counts,1
Turkish Airlines,Positive,blaming,1
Turkish Airlines,Positive,living,1
Turkish Airlines,Positive,niece,1
Turkish Airlines,Positive,custom,1
Turkish Airlines,Positive,truth,1
Turkish Airlines,Positive,unsalted,1
Turkish Airlines,Positive,noticeably,1
Turkish Airlines,Positive,quieter,1
Turkish Airlines,Positive,disrupted,1
Turkish Airlines,Positive,organise,1
Turkish Airlines,Positive,belarus,1
Turkish Airlines,Positive,uae,1
Turkish Airlines,Positive,permission,1
Turkish Airlines,Positive,marriage,1
Turkish Airlines,Positive,certificate,1
Turkish Airlines,Positive,birth,1
Turkish Airlines,Positive,certificates,1
Turkish Airlines,Positive,consent,1
Turkish Airlines,Positive,disconnected,1
Turkish Airlines,Positive,urgently,1
Turkish Airlines,Positive,container,1
Turkish Airlines,Positive,kidney,1
Turkish Airlines,Positive,relocation,1
Turkish Airlines,Positive,insane,1
Turkish Airlines,Positive,civil,1
Turkish Airlines,Positive,aviation,1
Turkish Airlines,Positive,sensitive,1
Turkish Airlines,Positive,interpreting,1
Turkish Airlines,Positive,signal,1
Turkish Airlines,Positive,spotty,1
Turkish Airlines,Positive,compromised,1
Turkish Airlines,Positive,piled,1
Turkish Airlines,Positive,searched,1
Turkish Airlines,Positive,hilarious,1
Turkish Airlines,Positive,visible,1
Turkish Airlines,Positive,frame,1
Turkish Airlines,Positive,implying,1
Turkish Airlines,Positive,recall,1
Turkish Airlines,Positive,defence,1
Turkish Airlines,Positive,mode,1
Turkish Airlines,Positive,joined,1
Turkish Airlines,Positive,monitoring,1
Turkish Airlines,Positive,restarted,1
Turkish Airlines,Positive,reassured,1
Turkish Airlines,Positive,lacklustre,1
Turkish Airlines,Positive,economical,1
Turkish Airlines,Positive,transited,1
Turkish Airlines,Positive,detailing,1
Turkish Airlines,Positive,skybridges,1
Turkish Airlines,Positive,threat,1
Turkish Airlines,Positive,ministry,1
Turkish Airlines,Positive,bagged,1
Turkish Airlines,Positive,eligible,1
Turkish Airlines,Positive,egypt,1
Turkish Airlines,Positive,closing,1
Turkish Airlines,Positive,boundaries,1
Turkish Airlines,Positive,reimbursed,1
Turkish Airlines,Positive,shameless,1
Turkish Airlines,Positive,education,1
Turkish Airlines,Positive,suitable,1
Turkish Airlines,Positive,puzzled,1
Turkish Airlines,Positive,expired,1
Turkish Airlines,Positive,generic,1
Turkish Airlines,Positive,specifics,1
Turkish Airlines,Positive,annually,1
Turkish Airlines,Positive,costed,1
Turkish Airlines,Positive,boards,1
Turkish Airlines,Positive,expire,1
Turkish Airlines,Positive,sketchy,1
Turkish Airlines,Positive,friday,1
Turkish Airlines,Positive,nearing,1
Turkish Airlines,Positive,drive,1
Turkish Airlines,Positive,iced,1
Turkish Airlines,Positive,dispute,1
Turkish Airlines,Positive,pricy,1
Turkish Airlines,Positive,israeli,1
Turkish Airlines,Positive,tremendously,1
Turkish Airlines,Positive,dxb,1
Turkish Airlines,Positive,desirable,1
Turkish Airlines,Positive,disorderly,1
Turkish Airlines,Positive,suspending,1
Turkish Airlines,Positive,recovered,1
Turkish Airlines,Positive,reissued,1
Turkish Airlines,Positive,loop,1
Turkish Airlines,Positive,kick,1
Turkish Airlines,Positive,dogs,1
Turkish Airlines,Positive,seatbelt,1
Turkish Airlines,Positive,airliners,1
Turkish Airlines,Positive,features,1
Turkish Airlines,Positive,cruise,1
Turkish Airlines,Positive,fruits,1
Turkish Airlines,Positive,passing,1
Turkish Airlines,Positive,scan,1
Turkish Airlines,Positive,machine,1
Turkish Airlines,Positive,fits,1
Turkish Airlines,Positive,insist,1
Turkish Airlines,Positive,taff,1
Turkish Airlines,Positive,nationalists,1
Turkish Airlines,Positive,iga,1
Turkish Airlines,Positive,feeding,1
Turkish Airlines,Positive,ive,1
Turkish Airlines,Positive,physically,1
Turkish Airlines,Positive,execute,1
Turkish Airlines,Positive,gonna,1
Turkish Airlines,Positive,resolving,1
Turkish Airlines,Positive,wont,1
Turkish Airlines,Positive,mla,1
Turkish Airlines,Positive,curbside,1
Turkish Airlines,Positive,vents,1
Turkish Airlines,Positive,sanitizer,1
Turkish Airlines,Positive,sanitiser,1
Turkish Airlines,Positive,legspace,1
Turkish Airlines,Positive,workers,1
Turkish Airlines,Positive,disadvantages,1
Turkish Airlines,Positive,worker,1
Turkish Airlines,Positive,methods,1
Turkish Airlines,Positive,fight,1
Turkish Airlines,Positive,reduced,1
Turkish Airlines,Positive,revolting,1
Turkish Airlines,Positive,promising,1
Turkish Airlines,Positive,literally,1
Turkish Airlines,Positive,reward,1
Turkish Airlines,Positive,pays,1
Turkish Airlines,Positive,agreeing,1
Turkish Airlines,Positive,renowned,1
Turkish Airlines,Positive,skimp,1
Turkish Airlines,Positive,california,1
Turkish Airlines,Positive,confidently,1
Turkish Airlines,Positive,nerves,1
Turkish Airlines,Positive,misconduct,1
Turkish Airlines,Positive,helpless,1
Turkish Airlines,Positive,tricky,1
Turkish Airlines,Positive,approach,1
Turkish Airlines,Positive,explicitly,1
Turkish Airlines,Positive,advanced,1
Turkish Airlines,Positive,apr,1
Turkish Airlines,Positive,converted,1
Turkish Airlines,Positive,difficulty,1
Turkish Airlines,Positive,entirely,1
Turkish Airlines,Positive,slip,1
Turkish Airlines,Positive,repatriation,1
Turkish Airlines,Positive,ewr,1
Turkish Airlines,Positive,anon,1
Turkish Airlines,Positive,cheapoair,1
Turkish Airlines,Positive,greedy,1
Turkish Airlines,Positive,deceiving,1
Turkish Airlines,Positive,assuming,1
Turkish Airlines,Positive,ticked,1
Turkish Airlines,Positive,den,1
Turkish Airlines,Positive,permanently,1
Turkish Airlines,Positive,lease,1
Turkish Airlines,Positive,rerouting,1
Turkish Airlines,Positive,relatives,1
Turkish Airlines,Positive,merchants,1
Turkish Airlines,Positive,reschedule,1
Turkish Airlines,Positive,adopted,1
Turkish Airlines,Positive,recover,1
Turkish Airlines,Positive,losses,1
Turkish Airlines,Positive,finance,1
Turkish Airlines,Positive,hostage,1
Turkish Airlines,Positive,dishonest,1
Turkish Airlines,Positive,tragedy,1
Turkish Airlines,Positive,residence,1
Turkish Airlines,Positive,prevented,1
Turkish Airlines,Positive,displaced,1
Turkish Airlines,Positive,accountable,1
Turkish Airlines,Positive,ignorant,1
Turkish Airlines,Positive,stubborn,1
Turkish Airlines,Positive,enduring,1
Turkish Airlines,Positive,douala,1
Turkish Airlines,Positive,disadvise,1
Turkish Airlines,Positive,animals,1
Turkish Airlines,Positive,reparation,1
Turkish Airlines,Positive,economic,1
Turkish Airlines,Positive,crisis,1
Turkish Airlines,Positive,payments,1
Turkish Airlines,Positive,banks,1
Turkish Airlines,Positive,exists,1
Turkish Airlines,Positive,interests,1
Turkish Airlines,Positive,peace,1
Turkish Airlines,Positive,tourism,1
Turkish Airlines,Positive,appears,1
Turkish Airlines,Positive,thinks,1
Turkish Airlines,Positive,rep,1
Turkish Airlines,Positive,nyc,1
Turkish Airlines,Positive,university,1
Turkish Airlines,Positive,amid,1
Turkish Airlines,Positive,waive,1
Turkish Airlines,Positive,restricted,1
Turkish Airlines,Positive,emergencies,1
Turkish Airlines,Positive,quarantined,1
Turkish Airlines,Positive,engaging,1
Turkish Airlines,Positive,experimented,1
Turkish Airlines,Positive,founds,1
Turkish Airlines,Positive,hive,1
Turkish Airlines,Positive,verifying,1
Turkish Airlines,Positive,attorney,1
Turkish Airlines,Positive,signed,1
Turkish Airlines,Positive,notary,1
Turkish Airlines,Positive,nver,1
Turkish Airlines,Positive,mismanagement,1
Turkish Airlines,Positive,delightful,1
Turkish Airlines,Positive,watery,1
Turkish Airlines,Positive,porridge,1
Turkish Airlines,Positive,congie,1
Turkish Airlines,Positive,loudly,1
Turkish Airlines,Positive,cbin,1
Turkish Airlines,Positive,passangers,1
Turkish Airlines,Positive,portal,1
Turkish Airlines,Positive,dela,1
Turkish Airlines,Positive,allocate,1
Turkish Airlines,Positive,regional,1
Turkish Airlines,Positive,acknowledging,1
Turkish Airlines,Positive,inpatient,1
Turkish Airlines,Positive,tone,1
Turkish Airlines,Positive,expanding,1
Turkish Airlines,Positive,regions,1
Turkish Airlines,Positive,nairobi,1
Turkish Airlines,Positive,criticism,1
Turkish Airlines,Positive,sections,1
Turkish Airlines,Positive,lon,1
Turkish Airlines,Positive,frill,1
Turkish Airlines,Positive,pdf,1
Turkish Airlines,Positive,irate,1
Turkish Airlines,Positive,interpret,1
Turkish Airlines,Positive,premiere,1
Turkish Airlines,Positive,designed,1
Turkish Airlines,Positive,books,1
Turkish Airlines,Positive,reissues,1
Turkish Airlines,Positive,slice,1
Turkish Airlines,Positive,sbarro,1
Turkish Airlines,Positive,seven,1
Turkish Airlines,Positive,abominable,1
Turkish Airlines,Positive,blas,1
Turkish Airlines,Positive,leaves,1
Turkish Airlines,Positive,underclass,1
Turkish Airlines,Positive,soaked,1
Turkish Airlines,Positive,sockets,1
Turkish Airlines,Positive,recharge,1
Turkish Airlines,Positive,mash,1
Turkish Airlines,Positive,necessities,1
Turkish Airlines,Positive,distinctly,1
Turkish Airlines,Positive,expression,1
Turkish Airlines,Positive,owing,1
Turkish Airlines,Positive,shortened,1
Turkish Airlines,Positive,cpi,1
Turkish Airlines,Positive,homecoming,1
Turkish Airlines,Positive,stationed,1
Turkish Airlines,Positive,checkpoint,1
Turkish Airlines,Positive,commenced,1
Turkish Airlines,Positive,taxing,1
Turkish Airlines,Positive,centered,1
Turkish Airlines,Positive,fridge,1
Turkish Airlines,Positive,believed,1
Turkish Airlines,Positive,incoherent,1
Turkish Airlines,Positive,kinds,1
Turkish Airlines,Positive,bordeaux,1
Turkish Airlines,Positive,pause,1
Turkish Airlines,Positive,measly,1
Turkish Airlines,Positive,forgotten,1
Turkish Airlines,Positive,increasing,1
Turkish Airlines,Positive,unkind,1
Turkish Airlines,Positive,shaking,1
Turkish Airlines,Positive,hire,1
Turkish Airlines,Positive,ghastly,1
Turkish Airlines,Positive,unappetizing,1
Turkish Airlines,Positive,asserted,1
Turkish Airlines,Positive,shengen,1
Turkish Airlines,Positive,accomodation,1
Turkish Airlines,Positive,associates,1
Turkish Airlines,Positive,affected,1
Turkish Airlines,Positive,activities,1
Turkish Airlines,Positive,stub,1
Turkish Airlines,Positive,disrespectful,1
Turkish Airlines,Positive,pending,1
Turkish Airlines,Positive,approve,1
Turkish Airlines,Positive,hyper,1
Turkish Airlines,Positive,embarked,1
Turkish Airlines,Positive,fittings,1
Turkish Airlines,Positive,redone,1
Turkish Airlines,Positive,philips,1
Turkish Airlines,Positive,aisles,1
Turkish Airlines,Positive,ods,1
Turkish Airlines,Positive,blindfold,1
Turkish Airlines,Positive,reset,1
Turkish Airlines,Positive,server,1
Turkish Airlines,Positive,personnally,1
Turkish Airlines,Positive,unexperienced,1
Turkish Airlines,Positive,delhi,1
Turkish Airlines,Positive,hostess,1
Turkish Airlines,Positive,videogames,1
Turkish Airlines,Positive,voice,1
Turkish Airlines,Positive,reputable,1
Turkish Airlines,Positive,timing,1
Turkish Airlines,Positive,capable,1
Turkish Airlines,Positive,haste,1
Turkish Airlines,Positive,picking,1
